Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls  ms/call  ms/call  name    
[86]     0.0    0.00    0.00       4         std::move_iterator<std::string*>::operator*() const [86]
                0.00    0.00       4/4           std::remove_reference<std::string&>::type&& std::move<std::string&>(std::string&) [125]
-----------------------------------------------
                0.00    0.00       4/4           std::map<std::string, std::string, std::less<std::string>, std::allocator<std::pair<std::string const, std::string> > >::operator[](std::string const&) [141]
[87]     0.0    0.00    0.00       4         std::_Rb_tree_iterator<std::pair<std::string const, std::string> >::operator*() const [87]
-----------------------------------------------
                0.00    0.00       4/4           Options::get(std::string) [78]
[88]     0.0    0.00    0.00       4         std::_Rb_tree_iterator<std::pair<std::string const, std::string> >::operator!=(std::_Rb_tree_iterator<std::pair<std::string const, std::string> > const&) const [88]
-----------------------------------------------
                0.00    0.00       4/4           Options::get(std::string) [78]
[89]     0.0    0.00    0.00       4         std::map<std::string, std::string, std::less<std::string>, std::allocator<std::pair<std::string const, std::string> > >::size() const [89]
                0.00    0.00       4/4           std::_Rb_tree<std::string, std::pair<std::string const, std::string>, std::_Select1st<std::pair<std::string const, std::string> >, std::less<std::string>, std::allocator<std::pair<std::string const, std::string> > >::size() const [90]
-----------------------------------------------
                0.00    0.00       4/4           std::map<std::string, std::string, std::less<std::string>, std::allocator<std::pair<std::string const, std::string> > >::size() const [89]
[90]     0.0    0.00    0.00       4         std::_Rb_tree<std::string, std::pair<std::string const, std::string>, std::_Select1st<std::pair<std::string const, std::string> >, std::less<std::string>, std::allocator<std::pair<std::string const, std::string> > >::size() const [90]
-----------------------------------------------
                0.00    0.00       4/4           std::_Vector_base<std::string, std::allocator<std::string> >::_Vector_impl::_Vector_impl() [93]
[91]     0.0    0.00    0.00       4         std::allocator<std::string>::allocator() [91]
                0.00    0.00       4/4           __gnu_cxx::new_allocator<std::string>::new_allocator() [79]
-----------------------------------------------
                0.00    0.00       4/4           std::_Vector_base<std::string, std::allocator<std::string> >::_Vector_impl::~_Vector_impl() [94]
[92]     0.0    0.00    0.00       4         std::allocator<std::string>::~allocator() [92]
                0.00    0.00       4/4           __gnu_cxx::new_allocator<std::string>::~new_allocator() [80]
-----------------------------------------------
                0.00    0.00       4/4           std::_Vector_base<std::string, std::allocator<std::string> >::_Vector_base() [95]
[93]     0.0    0.00    0.00       4         std::_Vector_base<std::string, std::allocator<std::string> >::_Vector_impl::_Vector_impl() [93]
                0.00    0.00       4/4           std::allocator<std::string>::allocator() [91]
-----------------------------------------------
                0.00    0.00       4/4           std::_Vector_base<std::string, std::allocator<std::string> >::~_Vector_base() [96]
[94]     0.0    0.00    0.00       4         std::_Vector_base<std::string, std::allocator<std::string> >::_Vector_impl::~_Vector_impl() [94]
                0.00    0.00       4/4           std::allocator<std::string>::~allocator() [92]
-----------------------------------------------
                0.00    0.00       4/4           std::vector<std::string, std::allocator<std::string> >::vector() [111]
[95]     0.0    0.00    0.00       4         std::_Vector_base<std::string, std::allocator<std::string> >::_Vector_base() [95]
                0.00    0.00       4/4           std::_Vector_base<std::string, std::allocator<std::string> >::_Vector_impl::_Vector_impl() [93]
-----------------------------------------------
                0.00    0.00       4/4           std::vector<std::string, std::allocator<std::string> >::~vector() [112]
[96]     0.0    0.00    0.00       4         std::_Vector_base<std::string, std::allocator<std::string> >::~_Vector_base() [96]
                0.00    0.00       4/12          std::_Vector_base<std::string, std::allocator<std::string> >::_M_deallocate(std::string*, unsigned int) [37]
                0.00    0.00       4/4           std::_Vector_base<std::string, std::allocator<std::string> >::_Vector_impl::~_Vector_impl() [94]
-----------------------------------------------
                0.00    0.00       4/4           _ZN9__gnu_cxx13new_allocatorISt13_Rb_tree_nodeISt4pairIKSsSsEEE9constructIS5_IS2_ISsSsEEEEvPT_DpOT0_ [84]
[97]     0.0    0.00    0.00       4         std::_Rb_tree_node<std::pair<std::string const, std::string> >::_Rb_tree_node<std::pair<std::string, std::string> >(std::pair<std::string, std::string>&&) [97]
                0.00    0.00       4/32          std::pair<std::string, std::string>&& std::forward<std::pair<std::string, std::string> >(std::remove_reference<std::pair<std::string, std::string> >::type&) [18]
                0.00    0.00       4/4           std::pair<std::string const, std::string>::pair<std::string, std::string, void>(std::pair<std::string, std::string>&&) [105]
-----------------------------------------------
                0.00    0.00       4/4           void __gnu_cxx::new_allocator<std::_Rb_tree_node<std::pair<std::string const, std::string> > >::destroy<std::_Rb_tree_node<std::pair<std::string const, std::string> > >(std::_Rb_tree_node<std::pair<std::string const, std::string> >*) [82]
[98]     0.0    0.00    0.00       4         std::_Rb_tree_node<std::pair<std::string const, std::string> >::~_Rb_tree_node() [98]
                0.00    0.00       4/4           std::pair<std::string const, std::string>::~pair() [106]
-----------------------------------------------
                0.00    0.00       4/4           std::string* std::__uninitialized_copy<false>::__uninit_copy<std::move_iterator<std::string*>, std::string*>(std::move_iterator<std::string*>, std::move_iterator<std::string*>, std::string*) [57]
[99]     0.0    0.00    0.00       4         std::move_iterator<std::string*>::operator++() [99]
-----------------------------------------------
                0.00    0.00       4/4           decltype (_S_construct({parm#1}, {parm#2}, (forward<std::pair<std::string, std::string> >)({parm#3}))) std::allocator_traits<std::allocator<std::_Rb_tree_node<std::pair<std::string const, std::string> > > >::construct<std::_Rb_tree_node<std::pair<std::string const, std::string> >, std::pair<std::string, std::string> >(std::allocator<std::_Rb_tree_node<std::pair<std::string const, std::string> > >&, std::_Rb_tree_node<std::pair<std::string const, std::string> >*, std::pair<std::string, std::string>&&) [101]
[100]    0.0    0.00    0.00       4         std::enable_if<std::allocator_traits<std::allocator<std::_Rb_tree_node<std::pair<std::string const, std::string> > > >::__construct_helper<std::_Rb_tree_node<std::pair<std::string const, std::string> >, std::pair<std::string, std::string> >::value, void>::type std::allocator_traits<std::allocator<std::_Rb_tree_node<std::pair<std::string const, std::string> > > >::_S_construct<std::_Rb_tree_node<std::pair<std::string const, std::string> >, std::pair<std::string, std::string> >(std::allocator<std::_Rb_tree_node<std::pair<std::string const, std::string> > >&, std::_Rb_tree_node<std::pair<std::string const, std::string> >*, std::pair<std::string, std::string>&&) [100]
                0.00    0.00       4/32          std::pair<std::string, std::string>&& std::forward<std::pair<std::string, std::string> >(std::remove_reference<std::pair<std::string, std::string> >::type&) [18]
                0.00    0.00       4/4           _ZN9__gnu_cxx13new_allocatorISt13_Rb_tree_nodeISt4pairIKSsSsEEE9constructIS5_IS2_ISsSsEEEEvPT_DpOT0_ [84]
-----------------------------------------------
                0.00    0.00       4/4           std::_Rb_tree_node<std::pair<std::string const, std::string> >* std::_Rb_tree<std::string, std::pair<std::string const, std::string>, std::_Select1st<std::pair<std::string const, std::string> >, std::less<std::string>, std::allocator<std::pair<std::string const, std::string> > >::_M_create_node<std::pair<std::string, std::string> >(std::pair<std::string, std::string>&&) [116]
[101]    0.0    0.00    0.00       4         decltype (_S_construct({parm#1}, {parm#2}, (forward<std::pair<std::string, std::string> >)({parm#3}))) std::allocator_traits<std::allocator<std::_Rb_tree_node<std::pair<std::string const, std::string> > > >::construct<std::_Rb_tree_node<std::pair<std::string const, std::string> >, std::pair<std::string, std::string> >(std::allocator<std::_Rb_tree_node<std::pair<std::string const, std::string> > >&, std::_Rb_tree_node<std::pair<std::string const, std::string> >*, std::pair<std::string, std::string>&&) [101]
                0.00    0.00       4/32          std::pair<std::string, std::string>&& std::forward<std::pair<std::string, std::string> >(std::remove_reference<std::pair<std::string, std::string> >::type&) [18]
                0.00    0.00       4/4           std::enable_if<std::allocator_traits<std::allocator<std::_Rb_tree_node<std::pair<std::string const, std::string> > > >::__construct_helper<std::_Rb_tree_node<std::pair<std::string const, std::string> >, std::pair<std::string, std::string> >::value, void>::type std::allocator_traits<std::allocator<std::_Rb_tree_node<std::pair<std::string const, std::string> > > >::_S_construct<std::_Rb_tree_node<std::pair<std::string const, std::string> >, std::pair<std::string, std::string> >(std::allocator<std::_Rb_tree_node<std::pair<std::string const, std::string> > >&, std::_Rb_tree_node<std::pair<std::string const, std::string> >*, std::pair<std::string, std::string>&&) [100]
-----------------------------------------------
                0.00    0.00       4/4           Options::get(std::string) [78]
[102]    0.0    0.00    0.00       4         std::_Rb_tree_iterator<std::pair<std::string const, std::string> >::_Rb_tree_iterator() [102]
-----------------------------------------------
                0.00    0.00       4/4           Options::get(std::string) [78]
[103]    0.0    0.00    0.00       4         std::map<std::string, std::string, std::less<std::string>, std::allocator<std::pair<std::string const, std::string> > >::find(std::string const&) [103]
                0.00    0.00       4/4           std::_Rb_tree<std::string, std::pair<std::string const, std::string>, std::_Select1st<std::pair<std::string const, std::string> >, std::less<std::string>, std::allocator<std::pair<std::string const, std::string> > >::find(std::string const&) [120]
-----------------------------------------------
                0.00    0.00       4/4           Options::Options(int, char**) [130]
[104]    0.0    0.00    0.00       4         std::pair<std::_Rb_tree_iterator<std::pair<std::string const, std::string> >, bool> std::map<std::string, std::string, std::less<std::string>, std::allocator<std::pair<std::string const, std::string> > >::insert<std::pair<std::string, std::string>, void>(std::pair<std::string, std::string>&&) [104]
                0.00    0.00       4/32          std::pair<std::string, std::string>&& std::forward<std::pair<std::string, std::string> >(std::remove_reference<std::pair<std::string, std::string> >::type&) [18]
                0.00    0.00       4/4           std::pair<std::_Rb_tree_iterator<std::pair<std::string const, std::string> >, bool> std::_Rb_tree<std::string, std::pair<std::string const, std::string>, std::_Select1st<std::pair<std::string const, std::string> >, std::less<std::string>, std::allocator<std::pair<std::string const, std::string> > >::_M_insert_unique<std::pair<std::string, std::string> >(std::pair<std::string, std::string>&&) [118]
-----------------------------------------------
                0.00    0.00       4/4           std::_Rb_tree_node<std::pair<std::string const, std::string> >::_Rb_tree_node<std::pair<std::string, std::string> >(std::pair<std::string, std::string>&&) [97]
[105]    0.0    0.00    0.00       4         std::pair<std::string const, std::string>::pair<std::string, std::string, void>(std::pair<std::string, std::string>&&) [105]
                0.00    0.00       8/12          std::string&& std::forward<std::string>(std::remove_reference<std::string>::type&) [43]
-----------------------------------------------
                0.00    0.00       4/4           std::_Rb_tree_node<std::pair<std::string const, std::string> >::~_Rb_tree_node() [98]
[106]    0.0    0.00    0.00       4         std::pair<std::string const, std::string>::~pair() [106]
-----------------------------------------------
                0.00    0.00       4/4           std::_Rb_tree<std::string, std::pair<std::string const, std::string>, std::_Select1st<std::pair<std::string const, std::string> >, std::less<std::string>, std::allocator<std::pair<std::string const, std::string> > >::_M_get_insert_unique_pos(std::string const&) [119]
[107]    0.0    0.00    0.00       4         std::pair<std::_Rb_tree_node_base*, std::_Rb_tree_node_base*>::pair<std::_Rb_tree_node<std::pair<std::string const, std::string> >*&, std::_Rb_tree_node<std::pair<std::string const, std::string> >*&, void>(std::_Rb_tree_node<std::pair<std::string const, std::string> >*&, std::_Rb_tree_node<std::pair<std::string const, std::string> >*&) [107]
                0.00    0.00       8/8           std::_Rb_tree_node<std::pair<std::string const, std::string> >*& std::forward<std::_Rb_tree_node<std::pair<std::string const, std::string> >*&>(std::remove_reference<std::_Rb_tree_node<std::pair<std::string const, std::string> >*&>::type&) [67]
-----------------------------------------------
                0.00    0.00       4/4           Options::Options(int, char**) [130]
[108]    0.0    0.00    0.00       4         std::pair<std::string, std::string>::pair<std::string&, std::string&, void>(std::string&, std::string&) [108]
                0.00    0.00       8/8           std::string& std::forward<std::string&>(std::remove_reference<std::string&>::type&) [68]
-----------------------------------------------
                0.00    0.00       4/4           Options::Options(int, char**) [130]
[109]    0.0    0.00    0.00       4         std::pair<std::string, std::string>::~pair() [109]
-----------------------------------------------
                0.00    0.00       4/4           std::pair<std::_Rb_tree_iterator<std::pair<std::string const, std::string> >, bool> std::_Rb_tree<std::string, std::pair<std::string const, std::string>, std::_Select1st<std::pair<std::string const, std::string> >, std::less<std::string>, std::allocator<std::pair<std::string const, std::string> > >::_M_insert_unique<std::pair<std::string, std::string> >(std::pair<std::string, std::string>&&) [118]
[110]    0.0    0.00    0.00       4         std::pair<std::_Rb_tree_iterator<std::pair<std::string const, std::string> >, bool>::pair<std::_Rb_tree_iterator<std::pair<std::string const, std::string> >, bool, void>(std::_Rb_tree_iterator<std::pair<std::string const, std::string> >&&, bool&&) [110]
                0.00    0.00       4/4           std::_Rb_tree_iterator<std::pair<std::string const, std::string> >&& std::forward<std::_Rb_tree_iterator<std::pair<std::string const, std::string> > >(std::remove_reference<std::_Rb_tree_iterator<std::pair<std::string const, std::string> > >::type&) [126]
                0.00    0.00       4/4           bool&& std::forward<bool>(std::remove_reference<bool>::type&) [127]
-----------------------------------------------
                0.00    0.00       4/4           Options::parseOption(std::string) [77]
[111]    0.0    0.00    0.00       4         std::vector<std::string, std::allocator<std::string> >::vector() [111]
                0.00    0.00       4/4           std::_Vector_base<std::string, std::allocator<std::string> >::_Vector_base() [95]
-----------------------------------------------
                0.00    0.00       4/4           Options::Options(int, char**) [130]
[112]    0.0    0.00    0.00       4         std::vector<std::string, std::allocator<std::string> >::~vector() [112]
                0.00    0.00       4/20          std::_Vector_base<std::string, std::allocator<std::string> >::_M_get_Tp_allocator() [22]
                0.00    0.00       4/12          void std::_Destroy<std::string*, std::string>(std::string*, std::string*, std::allocator<std::string>&) [45]
                0.00    0.00       4/4           std::_Vector_base<std::string, std::allocator<std::string> >::~_Vector_base() [96]
-----------------------------------------------
                0.00    0.00       4/4           std::pair<std::_Rb_tree_iterator<std::pair<std::string const, std::string> >, bool> std::_Rb_tree<std::string, std::pair<std::string const, std::string>, std::_Select1st<std::pair<std::string const, std::string> >, std::less<std::string>, std::allocator<std::pair<std::string const, std::string> > >::_M_insert_unique<std::pair<std::string, std::string> >(std::pair<std::string, std::string>&&) [118]
[113]    0.0    0.00    0.00       4         std::_Rb_tree_iterator<std::pair<std::string const, std::string> > std::_Rb_tree<std::string, std::pair<std::string const, std::string>, std::_Select1st<std::pair<std::string const, std::string> >, std::less<std::string>, std::allocator<std::pair<std::string const, std::string> > >::_M_insert_<std::pair<std::string, std::string> >(std::_Rb_tree_node_base*, std::_Rb_tree_node_base*, std::pair<std::string, std::string>&&) [113]
                0.00    0.00       4/14          std::_Rb_tree<std::string, std::pair<std::string const, std::string>, std::_Select1st<std::pair<std::string const, std::string> >, std::less<std::string>, std::allocator<std::pair<std::string const, std::string> > >::_M_end() [34]
                0.00    0.00       4/32          std::pair<std::string, std::string>&& std::forward<std::pair<std::string, std::string> >(std::remove_reference<std::pair<std::string, std::string> >::type&) [18]
                0.00    0.00       4/4           std::_Rb_tree_node<std::pair<std::string const, std::string> >* std::_Rb_tree<std::string, std::pair<std::string const, std::string>, std::_Select1st<std::pair<std::string const, std::string> >, std::less<std::string>, std::allocator<std::pair<std::string const, std::string> > >::_M_create_node<std::pair<std::string, std::string> >(std::pair<std::string, std::string>&&) [116]
                0.00    0.00       4/30          std::_Rb_tree_iterator<std::pair<std::string const, std::string> >::_Rb_tree_iterator(std::_Rb_tree_node<std::pair<std::string const, std::string> >*) [19]
                0.00    0.00       2/4           std::_Rb_tree<std::string, std::pair<std::string const, std::string>, std::_Select1st<std::pair<std::string const, std::string> >, std::less<std::string>, std::allocator<std::pair<std::string const, std::string> > >::_S_key(std::_Rb_tree_node_base const*) [122]
                0.00    0.00       2/6           std::pair<std::string, std::string>::first_type& std::_Select1st<std::pair<std::string const, std::string> >::operator()<std::pair<std::string, std::string> >(std::pair<std::string, std::string>&) const [72]
                0.00    0.00       2/18          std::less<std::string>::operator()(std::string const&, std::string const&) const [23]
-----------------------------------------------
                0.00    0.00       4/4           std::_Rb_tree_node<std::pair<std::string const, std::string> >* std::_Rb_tree<std::string, std::pair<std::string const, std::string>, std::_Select1st<std::pair<std::string const, std::string> >, std::less<std::string>, std::allocator<std::pair<std::string const, std::string> > >::_M_create_node<std::pair<std::string, std::string> >(std::pair<std::string, std::string>&&) [116]
[114]    0.0    0.00    0.00       4         std::_Rb_tree<std::string, std::pair<std::string const, std::string>, std::_Select1st<std::pair<std::string const, std::string> >, std::less<std::string>, std::allocator<std::pair<std::string const, std::string> > >::_M_get_node() [114]
                0.00    0.00       4/4           __gnu_cxx::new_allocator<std::_Rb_tree_node<std::pair<std::string const, std::string> > >::allocate(unsigned int, void const*) [83]
-----------------------------------------------
                0.00    0.00       4/4           std::_Rb_tree<std::string, std::pair<std::string const, std::string>, std::_Select1st<std::pair<std::string const, std::string> >, std::less<std::string>, std::allocator<std::pair<std::string const, std::string> > >::_M_destroy_node(std::_Rb_tree_node<std::pair<std::string const, std::string> >*) [117]
[115]    0.0    0.00    0.00       4         std::_Rb_tree<std::string, std::pair<std::string const, std::string>, std::_Select1st<std::pair<std::string const, std::string> >, std::less<std::string>, std::allocator<std::pair<std::string const, std::string> > >::_M_put_node(std::_Rb_tree_node<std::pair<std::string const, std::string> >*) [115]
                0.00    0.00       4/4           __gnu_cxx::new_allocator<std::_Rb_tree_node<std::pair<std::string const, std::string> > >::deallocate(std::_Rb_tree_node<std::pair<std::string const, std::string> >*, unsigned int) [81]
-----------------------------------------------
                0.00    0.00       4/4           std::_Rb_tree_iterator<std::pair<std::string const, std::string> > std::_Rb_tree<std::string, std::pair<std::string const, std::string>, std::_Select1st<std::pair<std::string const, std::string> >, std::less<std::string>, std::allocator<std::pair<std::string const, std::string> > >::_M_insert_<std::pair<std::string, std::string> >(std::_Rb_tree_node_base*, std::_Rb_tree_node_base*, std::pair<std::string, std::string>&&) [113]
[116]    0.0    0.00    0.00       4         std::_Rb_tree_node<std::pair<std::string const, std::string> >* std::_Rb_tree<std::string, std::pair<std::string const, std::string>, std::_Select1st<std::pair<std::string const, std::string> >, std::less<std::string>, std::allocator<std::pair<std::string const, std::string> > >::_M_create_node<std::pair<std::string, std::string> >(std::pair<std::string, std::string>&&) [116]
                0.00    0.00       4/4           std::_Rb_tree<std::string, std::pair<std::string const, std::string>, std::_Select1st<std::pair<std::string const, std::string> >, std::less<std::string>, std::allocator<std::pair<std::string const, std::string> > >::_M_get_node() [114]
                0.00    0.00       4/32          std::pair<std::string, std::string>&& std::forward<std::pair<std::string, std::string> >(std::remove_reference<std::pair<std::string, std::string> >::type&) [18]
                0.00    0.00       4/8           std::_Rb_tree<std::string, std::pair<std::string const, std::string>, std::_Select1st<std::pair<std::string const, std::string> >, std::less<std::string>, std::allocator<std::pair<std::string const, std::string> > >::_M_get_Node_allocator() [61]
                0.00    0.00       4/4           decltype (_S_construct({parm#1}, {parm#2}, (forward<std::pair<std::string, std::string> >)({parm#3}))) std::allocator_traits<std::allocator<std::_Rb_tree_node<std::pair<std::string const, std::string> > > >::construct<std::_Rb_tree_node<std::pair<std::string const, std::string> >, std::pair<std::string, std::string> >(std::allocator<std::_Rb_tree_node<std::pair<std::string const, std::string> > >&, std::_Rb_tree_node<std::pair<std::string const, std::string> >*, std::pair<std::string, std::string>&&) [101]
-----------------------------------------------
                0.00    0.00       4/4           std::_Rb_tree<std::string, std::pair<std::string const, std::string>, std::_Select1st<std::pair<std::string const, std::string> >, std::less<std::string>, std::allocator<std::pair<std::string const, std::string> > >::_M_erase(std::_Rb_tree_node<std::pair<std::string const, std::string> >*) [146]
[117]    0.0    0.00    0.00       4         std::_Rb_tree<std::string, std::pair<std::string const, std::string>, std::_Select1st<std::pair<std::string const, std::string> >, std::less<std::string>, std::allocator<std::pair<std::string const, std::string> > >::_M_destroy_node(std::_Rb_tree_node<std::pair<std::string const, std::string> >*) [117]
                0.00    0.00       4/8           std::_Rb_tree<std::string, std::pair<std::string const, std::string>, std::_Select1st<std::pair<std::string const, std::string> >, std::less<std::string>, std::allocator<std::pair<std::string const, std::string> > >::_M_get_Node_allocator() [61]
                0.00    0.00       4/4           void __gnu_cxx::new_allocator<std::_Rb_tree_node<std::pair<std::string const, std::string> > >::destroy<std::_Rb_tree_node<std::pair<std::string const, std::string> > >(std::_Rb_tree_node<std::pair<std::string const, std::string> >*) [82]
                0.00    0.00       4/4           std::_Rb_tree<std::string, std::pair<std::string const, std::string>, std::_Select1st<std::pair<std::string const, std::string> >, std::less<std::string>, std::allocator<std::pair<std::string const, std::string> > >::_M_put_node(std::_Rb_tree_node<std::pair<std::string const, std::string> >*) [115]
-----------------------------------------------
                0.00    0.00       4/4           std::pair<std::_Rb_tree_iterator<std::pair<std::string const, std::string> >, bool> std::map<std::string, std::string, std::less<std::string>, std::allocator<std::pair<std::string const, std::string> > >::insert<std::pair<std::string, std::string>, void>(std::pair<std::string, std::string>&&) [104]
[118]    0.0    0.00    0.00       4         std::pair<std::_Rb_tree_iterator<std::pair<std::string const, std::string> >, bool> std::_Rb_tree<std::string, std::pair<std::string const, std::string>, std::_Select1st<std::pair<std::string const, std::string> >, std::less<std::string>, std::allocator<std::pair<std::string const, std::string> > >::_M_insert_unique<std::pair<std::string, std::string> >(std::pair<std::string, std::string>&&) [118]
                0.00    0.00       4/6           std::pair<std::string, std::string>::first_type& std::_Select1st<std::pair<std::string const, std::string> >::operator()<std::pair<std::string, std::string> >(std::pair<std::string, std::string>&) const [72]
                0.00    0.00       4/4           std::_Rb_tree<std::string, std::pair<std::string const, std::string>, std::_Select1st<std::pair<std::string const, std::string> >, std::less<std::string>, std::allocator<std::pair<std::string const, std::string> > >::_M_get_insert_unique_pos(std::string const&) [119]
                0.00    0.00       4/32          std::pair<std::string, std::string>&& std::forward<std::pair<std::string, std::string> >(std::remove_reference<std::pair<std::string, std::string> >::type&) [18]
                0.00    0.00       4/4           std::_Rb_tree_iterator<std::pair<std::string const, std::string> > std::_Rb_tree<std::string, std::pair<std::string const, std::string>, std::_Select1st<std::pair<std::string const, std::string> >, std::less<std::string>, std::allocator<std::pair<std::string const, std::string> > >::_M_insert_<std::pair<std::string, std::string> >(std::_Rb_tree_node_base*, std::_Rb_tree_node_base*, std::pair<std::string, std::string>&&) [113]
                0.00    0.00       4/4           std::pair<std::_Rb_tree_iterator<std::pair<std::string const, std::string> >, bool>::pair<std::_Rb_tree_iterator<std::pair<std::string const, std::string> >, bool, void>(std::_Rb_tree_iterator<std::pair<std::string const, std::string> >&&, bool&&) [110]
-----------------------------------------------
                0.00    0.00       4/4           std::pair<std::_Rb_tree_iterator<std::pair<std::string const, std::string> >, bool> std::_Rb_tree<std::string, std::pair<std::string const, std::string>, std::_Select1st<std::pair<std::string const, std::string> >, std::less<std::string>, std::allocator<std::pair<std::string const, std::string> > >::_M_insert_unique<std::pair<std::string, std::string> >(std::pair<std::string, std::string>&&) [118]
[119]    0.0    0.00    0.00       4         std::_Rb_tree<std::string, std::pair<std::string const, std::string>, std::_Select1st<std::pair<std::string const, std::string> >, std::less<std::string>, std::allocator<std::pair<std::string const, std::string> > >::_M_get_insert_unique_pos(std::string const&) [119]
                0.00    0.00       4/12          std::_Rb_tree<std::string, std::pair<std::string const, std::string>, std::_Select1st<std::pair<std::string const, std::string> >, std::less<std::string>, std::allocator<std::pair<std::string const, std::string> > >::_M_begin() [41]
                0.00    0.00       4/14          std::_Rb_tree<std::string, std::pair<std::string const, std::string>, std::_Select1st<std::pair<std::string const, std::string> >, std::less<std::string>, std::allocator<std::pair<std::string const, std::string> > >::_M_end() [34]
                0.00    0.00       4/30          std::_Rb_tree_iterator<std::pair<std::string const, std::string> >::_Rb_tree_iterator(std::_Rb_tree_node<std::pair<std::string const, std::string> >*) [19]
                0.00    0.00       4/4           std::_Rb_tree<std::string, std::pair<std::string const, std::string>, std::_Select1st<std::pair<std::string const, std::string> >, std::less<std::string>, std::allocator<std::pair<std::string const, std::string> > >::begin() [121]
                0.00    0.00       4/10          std::_Rb_tree_iterator<std::pair<std::string const, std::string> >::operator==(std::_Rb_tree_iterator<std::pair<std::string const, std::string> > const&) const [49]
                0.00    0.00       4/4           std::pair<std::_Rb_tree_node_base*, std::_Rb_tree_node_base*>::pair<std::_Rb_tree_node<std::pair<std::string const, std::string> >*&, std::_Rb_tree_node<std::pair<std::string const, std::string> >*&, void>(std::_Rb_tree_node<std::pair<std::string const, std::string> >*&, std::_Rb_tree_node<std::pair<std::string const, std::string> >*&) [107]
                0.00    0.00       2/12          std::_Rb_tree<std::string, std::pair<std::string const, std::string>, std::_Select1st<std::pair<std::string const, std::string> >, std::less<std::string>, std::allocator<std::pair<std::string const, std::string> > >::_S_key(std::_Rb_tree_node<std::pair<std::string const, std::string> > const*) [39]
                0.00    0.00       2/18          std::less<std::string>::operator()(std::string const&, std::string const&) const [23]
                0.00    0.00       2/12          std::_Rb_tree<std::string, std::pair<std::string const, std::string>, std::_Select1st<std::pair<std::string const, std::string> >, std::less<std::string>, std::allocator<std::pair<std::string const, std::string> > >::_S_left(std::_Rb_tree_node_base*) [40]
-----------------------------------------------
                0.00    0.00       4/4           std::map<std::string, std::string, std::less<std::string>, std::allocator<std::pair<std::string const, std::string> > >::find(std::string const&) [103]
[120]    0.0    0.00    0.00       4         std::_Rb_tree<std::string, std::pair<std::string const, std::string>, std::_Select1st<std::pair<std::string const, std::string> >, std::less<std::string>, std::allocator<std::pair<std::string const, std::string> > >::find(std::string const&) [120]
                0.00    0.00       6/12          std::_Rb_tree<std::string, std::pair<std::string const, std::string>, std::_Select1st<std::pair<std::string const, std::string> >, std::less<std::string>, std::allocator<std::pair<std::string const, std::string> > >::end() [38]
                0.00    0.00       4/14          std::_Rb_tree<std::string, std::pair<std::string const, std::string>, std::_Select1st<std::pair<std::string const, std::string> >, std::less<std::string>, std::allocator<std::pair<std::string const, std::string> > >::_M_end() [34]
                0.00    0.00       4/12          std::_Rb_tree<std::string, std::pair<std::string const, std::string>, std::_Select1st<std::pair<std::string const, std::string> >, std::less<std::string>, std::allocator<std::pair<std::string const, std::string> > >::_M_begin() [41]
                0.00    0.00       4/6           std::_Rb_tree<std::string, std::pair<std::string const, std::string>, std::_Select1st<std::pair<std::string const, std::string> >, std::less<std::string>, std::allocator<std::pair<std::string const, std::string> > >::_M_lower_bound(std::_Rb_tree_node<std::pair<std::string const, std::string> >*, std::_Rb_tree_node<std::pair<std::string const, std::string> >*, std::string const&) [74]
                0.00    0.00       4/10          std::_Rb_tree_iterator<std::pair<std::string const, std::string> >::operator==(std::_Rb_tree_iterator<std::pair<std::string const, std::string> > const&) const [49]
                0.00    0.00       2/4           std::_Rb_tree<std::string, std::pair<std::string const, std::string>, std::_Select1st<std::pair<std::string const, std::string> >, std::less<std::string>, std::allocator<std::pair<std::string const, std::string> > >::_S_key(std::_Rb_tree_node_base const*) [122]
                0.00    0.00       2/18          std::less<std::string>::operator()(std::string const&, std::string const&) const [23]
-----------------------------------------------
                0.00    0.00       4/4           std::_Rb_tree<std::string, std::pair<std::string const, std::string>, std::_Select1st<std::pair<std::string const, std::string> >, std::less<std::string>, std::allocator<std::pair<std::string const, std::string> > >::_M_get_insert_unique_pos(std::string const&) [119]
[121]    0.0    0.00    0.00       4         std::_Rb_tree<std::string, std::pair<std::string const, std::string>, std::_Select1st<std::pair<std::string const, std::string> >, std::less<std::string>, std::allocator<std::pair<std::string const, std::string> > >::begin() [121]
                0.00    0.00       4/30          std::_Rb_tree_iterator<std::pair<std::string const, std::string> >::_Rb_tree_iterator(std::_Rb_tree_node<std::pair<std::string const, std::string> >*) [19]
-----------------------------------------------
                0.00    0.00       2/4           std::_Rb_tree<std::string, std::pair<std::string const, std::string>, std::_Select1st<std::pair<std::string const, std::string> >, std::less<std::string>, std::allocator<std::pair<std::string const, std::string> > >::find(std::string const&) [120]
                0.00    0.00       2/4           std::_Rb_tree_iterator<std::pair<std::string const, std::string> > std::_Rb_tree<std::string, std::pair<std::string const, std::string>, std::_Select1st<std::pair<std::string const, std::string> >, std::less<std::string>, std::allocator<std::pair<std::string const, std::string> > >::_M_insert_<std::pair<std::string, std::string> >(std::_Rb_tree_node_base*, std::_Rb_tree_node_base*, std::pair<std::string, std::string>&&) [113]
